Date,Close
6/20/2024 16:00:00,181.57
6/18/2024 16:00:00,184.86
6/17/2024 16:00:00,187.44
6/14/2024 16:00:00,178.01
6/13/2024 16:00:00,182.47
6/12/2024 16:00:00,177.29
6/11/2024 16:00:00,170.66
6/10/2024 16:00:00,173.79
6/7/2024 16:00:00,177.48
6/6/2024 16:00:00,177.94
6/5/2024 16:00:00,175
6/4/2024 16:00:00,174.77
6/3/2024 16:00:00,176.29
5/31/2024 16:00:00,178.08
5/30/2024 16:00:00,178.79
5/29/2024 16:00:00,176.19
5/28/2024 16:00:00,176.75
5/24/2024 16:00:00,179.24
5/23/2024 16:00:00,173.74
5/22/2024 16:00:00,180.11
5/21/2024 16:00:00,186.6
5/20/2024 16:00:00,174.95
5/17/2024 16:00:00,177.46
5/16/2024 16:00:00,174.84
5/15/2024 16:00:00,173.99
5/14/2024 16:00:00,177.55
5/13/2024 16:00:00,171.89
5/10/2024 16:00:00,168.47
5/9/2024 16:00:00,171.97
5/8/2024 16:00:00,174.72
5/7/2024 16:00:00,177.81
5/6/2024 16:00:00,184.76
5/3/2024 16:00:00,181.19
5/2/2024 16:00:00,180.01
5/1/2024 16:00:00,179.99
4/30/2024 16:00:00,183.28
4/29/2024 16:00:00,194.05
4/26/2024 16:00:00,168.29
4/25/2024 16:00:00,170.18
4/24/2024 16:00:00,162.13
4/23/2024 16:00:00,144.68
4/22/2024 16:00:00,142.05
4/19/2024 16:00:00,147.05
4/18/2024 16:00:00,149.93
4/17/2024 16:00:00,155.45
4/16/2024 16:00:00,157.11
4/15/2024 16:00:00,161.48
4/12/2024 16:00:00,171.05
4/11/2024 16:00:00,174.6
4/10/2024 16:00:00,171.76
4/9/2024 16:00:00,176.88
4/8/2024 16:00:00,172.98
4/5/2024 16:00:00,164.9
4/4/2024 16:00:00,171.11
4/3/2024 16:00:00,168.38
4/2/2024 16:00:00,166.63
4/1/2024 16:00:00,175.22
3/28/2024 16:00:00,175.79
3/27/2024 16:00:00,179.83
3/26/2024 16:00:00,177.67
3/25/2024 16:00:00,172.63
3/22/2024 16:00:00,170.83
3/21/2024 16:00:00,172.82
3/20/2024 16:00:00,175.66
3/19/2024 16:00:00,171.32
3/18/2024 16:00:00,173.8
3/15/2024 16:00:00,163.57
3/14/2024 16:00:00,162.5
3/13/2024 16:00:00,169.48
3/12/2024 16:00:00,177.54
3/11/2024 16:00:00,177.77
3/8/2024 16:00:00,175.34
3/7/2024 16:00:00,178.65
3/6/2024 16:00:00,176.54
3/5/2024 16:00:00,180.74
3/4/2024 16:00:00,188.14
3/1/2024 16:00:00,202.64
2/29/2024 16:00:00,201.88
2/28/2024 16:00:00,202.04
2/27/2024 16:00:00,199.73
2/26/2024 16:00:00,199.4
2/23/2024 16:00:00,191.97
2/22/2024 16:00:00,197.41
2/21/2024 16:00:00,194.77
2/20/2024 16:00:00,193.76
2/16/2024 16:00:00,199.95
2/15/2024 16:00:00,200.45
2/14/2024 16:00:00,188.71
2/13/2024 16:00:00,184.02
2/12/2024 16:00:00,188.13
2/9/2024 16:00:00,193.57
2/8/2024 16:00:00,189.56
2/7/2024 16:00:00,187.58
2/6/2024 16:00:00,185.1
2/5/2024 16:00:00,181.06
2/2/2024 16:00:00,187.91
2/1/2024 16:00:00,188.86
1/31/2024 16:00:00,187.29
1/30/2024 16:00:00,191.59
1/29/2024 16:00:00,190.93
1/26/2024 16:00:00,183.25
1/25/2024 16:00:00,182.63
1/24/2024 16:00:00,207.83
1/23/2024 16:00:00,209.14
1/22/2024 16:00:00,208.8
1/19/2024 16:00:00,212.19
1/18/2024 16:00:00,211.88
1/17/2024 16:00:00,215.55
1/16/2024 16:00:00,219.91
1/12/2024 16:00:00,218.89
1/11/2024 16:00:00,227.22
1/10/2024 16:00:00,233.94
1/9/2024 16:00:00,234.96
1/8/2024 16:00:00,240.45
1/5/2024 16:00:00,237.49
1/4/2024 16:00:00,237.93
1/3/2024 16:00:00,238.45
1/2/2024 16:00:00,248.42
12/29/2023 16:00:00,248.48
12/28/2023 16:00:00,253.18
12/27/2023 16:00:00,261.44
12/26/2023 16:00:00,256.61
12/22/2023 16:00:00,252.54
12/21/2023 16:00:00,254.5
12/20/2023 16:00:00,247.14
12/19/2023 16:00:00,257.22
12/18/2023 16:00:00,252.08
12/15/2023 16:00:00,253.5
12/14/2023 16:00:00,251.05
12/13/2023 16:00:00,239.29
12/12/2023 16:00:00,237.01
12/11/2023 16:00:00,239.74
12/8/2023 16:00:00,243.84
12/7/2023 16:00:00,242.64
12/6/2023 16:00:00,239.37
12/5/2023 16:00:00,238.72
12/4/2023 16:00:00,235.58
12/1/2023 16:00:00,238.83
11/30/2023 16:00:00,240.08
11/29/2023 16:00:00,244.14
11/28/2023 16:00:00,246.72
11/27/2023 16:00:00,236.08
11/24/2023 13:05:00,235.45
11/22/2023 16:00:00,234.21
11/21/2023 16:00:00,241.2
11/20/2023 16:00:00,235.6
11/17/2023 16:00:00,234.3
11/16/2023 16:00:00,233.59
11/15/2023 16:00:00,242.84
11/14/2023 16:00:00,237.41
11/13/2023 16:00:00,223.71
11/10/2023 16:00:00,214.65
11/9/2023 16:00:00,209.98
11/8/2023 16:00:00,222.11
11/7/2023 16:00:00,222.18
11/6/2023 16:00:00,219.27
11/3/2023 16:00:00,219.96
11/2/2023 16:00:00,218.51
11/1/2023 16:00:00,205.66
10/31/2023 16:00:00,200.84
10/30/2023 16:00:00,197.36
10/27/2023 16:00:00,207.3
10/26/2023 16:00:00,205.76
10/25/2023 16:00:00,212.42
10/24/2023 16:00:00,216.52
10/23/2023 16:00:00,212.08
10/20/2023 16:00:00,211.99
10/19/2023 16:00:00,220.11
10/18/2023 16:00:00,242.68
10/17/2023 16:00:00,254.85
10/16/2023 16:00:00,253.92
10/13/2023 16:00:00,251.12
10/12/2023 16:00:00,258.87
10/11/2023 16:00:00,262.99
10/10/2023 16:00:00,263.62
10/9/2023 16:00:00,259.67
10/6/2023 16:00:00,260.53
10/5/2023 16:00:00,260.05
10/4/2023 16:00:00,261.16
10/3/2023 16:00:00,246.53
10/2/2023 16:00:00,251.6
9/29/2023 16:00:00,250.22
9/28/2023 16:00:00,246.38
9/27/2023 16:00:00,240.5
9/26/2023 16:00:00,244.12
9/25/2023 16:00:00,246.99
9/22/2023 16:00:00,244.88
9/21/2023 16:00:00,255.7
9/20/2023 16:00:00,262.59
9/19/2023 16:00:00,266.5
9/18/2023 16:00:00,265.28
9/15/2023 16:00:00,274.39
9/14/2023 16:00:00,276.04
9/13/2023 16:00:00,271.3
9/12/2023 16:00:00,267.48
9/11/2023 16:00:00,273.58
9/8/2023 16:00:00,248.5
9/7/2023 16:00:00,251.49
9/6/2023 16:00:00,251.92
9/5/2023 16:00:00,256.49
9/1/2023 16:00:00,245.01
8/31/2023 16:00:00,258.08
8/30/2023 16:00:00,256.9
8/29/2023 16:00:00,257.18
8/28/2023 16:00:00,238.82
8/25/2023 16:00:00,238.59
8/24/2023 16:00:00,230.04
8/23/2023 16:00:00,236.86
8/22/2023 16:00:00,233.19
8/21/2023 16:00:00,231.28
8/18/2023 16:00:00,215.49
8/17/2023 16:00:00,219.22
8/16/2023 16:00:00,225.6
8/15/2023 16:00:00,232.96
8/14/2023 16:00:00,239.76
8/11/2023 16:00:00,242.65
8/10/2023 16:00:00,245.34
8/9/2023 16:00:00,242.19
8/8/2023 16:00:00,249.7
8/7/2023 16:00:00,251.45
8/4/2023 16:00:00,253.86
8/3/2023 16:00:00,259.32
8/2/2023 16:00:00,254.11
8/1/2023 16:00:00,261.07
7/31/2023 16:00:00,267.43
7/28/2023 16:00:00,266.44
7/27/2023 16:00:00,255.71
7/26/2023 16:00:00,264.35
7/25/2023 16:00:00,265.28
7/24/2023 16:00:00,269.06
7/21/2023 16:00:00,260.02
7/20/2023 16:00:00,262.9
7/19/2023 16:00:00,291.26
7/18/2023 16:00:00,293.34
7/17/2023 16:00:00,290.38
7/14/2023 16:00:00,281.38
7/13/2023 16:00:00,277.9
7/12/2023 16:00:00,271.99
7/11/2023 16:00:00,269.79
7/10/2023 16:00:00,269.61
7/7/2023 16:00:00,274.43
7/6/2023 16:00:00,276.54
7/5/2023 16:00:00,282.48
7/3/2023 13:05:00,279.82
6/30/2023 16:00:00,261.77
6/29/2023 16:00:00,257.5
6/28/2023 16:00:00,256.24
6/27/2023 16:00:00,250.21
6/26/2023 16:00:00,241.05
6/23/2023 16:00:00,256.6
6/22/2023 16:00:00,264.61
6/21/2023 16:00:00,259.46
6/20/2023 16:00:00,274.45
6/16/2023 16:00:00,260.54
6/15/2023 16:00:00,255.9
6/14/2023 16:00:00,256.79
6/13/2023 16:00:00,258.71
6/12/2023 16:00:00,249.83
6/9/2023 16:00:00,244.4
6/8/2023 16:00:00,234.86
6/7/2023 16:00:00,224.57
6/6/2023 16:00:00,221.31
6/5/2023 16:00:00,217.61
6/2/2023 16:00:00,213.97
6/1/2023 16:00:00,207.52
5/31/2023 16:00:00,203.93
5/30/2023 16:00:00,201.16
5/26/2023 16:00:00,193.17
5/25/2023 16:00:00,184.47
5/24/2023 16:00:00,182.9
5/23/2023 16:00:00,185.77
5/22/2023 16:00:00,188.87
5/19/2023 16:00:00,180.14
5/18/2023 16:00:00,176.89
5/17/2023 16:00:00,173.86
5/16/2023 16:00:00,166.52
5/15/2023 16:00:00,166.35
5/12/2023 16:00:00,167.98
5/11/2023 16:00:00,172.08
5/10/2023 16:00:00,168.54
5/9/2023 16:00:00,169.15
5/8/2023 16:00:00,171.79
5/5/2023 16:00:00,170.06
5/4/2023 16:00:00,161.2
5/3/2023 16:00:00,160.61
5/2/2023 16:00:00,160.31
5/1/2023 16:00:00,161.83
4/28/2023 16:00:00,164.31
4/27/2023 16:00:00,160.19
4/26/2023 16:00:00,153.75
4/25/2023 16:00:00,160.67
4/24/2023 16:00:00,162.55
4/21/2023 16:00:00,165.08
4/20/2023 16:00:00,162.99
4/19/2023 16:00:00,180.59
4/18/2023 16:00:00,184.31
4/17/2023 16:00:00,187.04
4/14/2023 16:00:00,185
4/13/2023 16:00:00,185.9
4/12/2023 16:00:00,180.54
4/11/2023 16:00:00,186.79
4/10/2023 16:00:00,184.51
4/6/2023 16:00:00,185.06
4/5/2023 16:00:00,185.52
4/4/2023 16:00:00,192.58
4/3/2023 16:00:00,194.77
3/31/2023 16:00:00,207.46
3/30/2023 16:00:00,195.28
3/29/2023 16:00:00,193.88
3/28/2023 16:00:00,189.19
3/27/2023 16:00:00,191.81
3/24/2023 16:00:00,190.41
3/23/2023 16:00:00,192.22
3/22/2023 16:00:00,191.15
3/21/2023 16:00:00,197.58
3/20/2023 16:00:00,183.25
3/17/2023 16:00:00,180.13
3/16/2023 16:00:00,184.13
3/15/2023 16:00:00,180.45
3/14/2023 16:00:00,183.26
3/13/2023 16:00:00,174.48
3/10/2023 16:00:00,173.44
3/9/2023 16:00:00,172.92
3/8/2023 16:00:00,182
3/7/2023 16:00:00,187.71
3/6/2023 16:00:00,193.81
3/3/2023 16:00:00,197.79
3/2/2023 16:00:00,190.9
3/1/2023 16:00:00,202.77
2/28/2023 16:00:00,205.71
2/27/2023 16:00:00,207.63
2/24/2023 16:00:00,196.88
2/23/2023 16:00:00,202.07
2/22/2023 16:00:00,200.86
2/21/2023 16:00:00,197.37
2/17/2023 16:00:00,208.31
2/16/2023 16:00:00,202.04
2/15/2023 16:00:00,214.24
2/14/2023 16:00:00,209.25
2/13/2023 16:00:00,194.64
2/10/2023 16:00:00,196.89
2/9/2023 16:00:00,207.32
2/8/2023 16:00:00,201.29
2/7/2023 16:00:00,196.81
2/6/2023 16:00:00,194.76
2/3/2023 16:00:00,189.98
2/2/2023 16:00:00,188.27
2/1/2023 16:00:00,181.41
1/31/2023 16:00:00,173.22
1/30/2023 16:00:00,166.66
1/27/2023 16:00:00,177.9
1/26/2023 16:00:00,160.27
1/25/2023 16:00:00,144.43
1/24/2023 16:00:00,143.89
1/23/2023 16:00:00,143.75
1/20/2023 16:00:00,133.42
1/19/2023 16:00:00,127.17
1/18/2023 16:00:00,128.78
1/17/2023 16:00:00,131.49
1/13/2023 16:00:00,122.4
1/12/2023 16:00:00,123.56
1/11/2023 16:00:00,123.22
1/10/2023 16:00:00,118.85
1/9/2023 16:00:00,119.77
1/6/2023 16:00:00,113.06
1/5/2023 16:00:00,110.34
1/4/2023 16:00:00,113.64
1/3/2023 16:00:00,108.1
12/30/2022 16:00:00,123.18
12/29/2022 16:00:00,121.82
12/28/2022 16:00:00,112.71
12/27/2022 16:00:00,109.1
12/23/2022 16:00:00,123.15
12/22/2022 16:00:00,125.35
12/21/2022 16:00:00,137.57
12/20/2022 16:00:00,137.8
12/19/2022 16:00:00,149.87
12/16/2022 16:00:00,150.23
12/15/2022 16:00:00,157.67
12/14/2022 16:00:00,156.8
12/13/2022 16:00:00,160.95
12/12/2022 16:00:00,167.82
12/9/2022 16:00:00,179.05
12/8/2022 16:00:00,173.44
12/7/2022 16:00:00,174.04
12/6/2022 16:00:00,179.82
12/5/2022 16:00:00,182.45
12/2/2022 16:00:00,194.86
12/1/2022 16:00:00,194.7
11/30/2022 16:00:00,194.7
11/29/2022 16:00:00,180.83
11/28/2022 16:00:00,182.92
11/25/2022 13:05:00,182.86
11/23/2022 16:00:00,183.2
11/22/2022 16:00:00,169.91
11/21/2022 16:00:00,167.87
11/18/2022 16:00:00,180.19
11/17/2022 16:00:00,183.17
11/16/2022 16:00:00,186.92
11/15/2022 16:00:00,194.42
11/14/2022 16:00:00,190.95
11/11/2022 16:00:00,195.97
11/10/2022 16:00:00,190.72
11/9/2022 16:00:00,177.59
11/8/2022 16:00:00,191.3
11/7/2022 16:00:00,197.08
11/4/2022 16:00:00,207.47
11/3/2022 16:00:00,215.31
11/2/2022 16:00:00,214.98
11/1/2022 16:00:00,227.82
10/31/2022 16:00:00,227.54
10/28/2022 16:00:00,228.52
10/27/2022 16:00:00,225.09
10/26/2022 16:00:00,224.64
10/25/2022 16:00:00,222.42
10/24/2022 16:00:00,211.25
10/21/2022 16:00:00,214.44
10/20/2022 16:00:00,207.28
10/19/2022 16:00:00,222.04
10/18/2022 16:00:00,220.19
10/17/2022 16:00:00,219.35
10/14/2022 16:00:00,204.99
10/13/2022 16:00:00,221.72
10/12/2022 16:00:00,217.24
10/11/2022 16:00:00,216.5
10/10/2022 16:00:00,222.96
10/7/2022 16:00:00,223.07
10/6/2022 16:00:00,238.13
10/5/2022 16:00:00,240.81
10/4/2022 16:00:00,249.44
10/3/2022 16:00:00,242.4
9/30/2022 16:00:00,265.25
9/29/2022 16:00:00,268.21
9/28/2022 16:00:00,287.81
9/27/2022 16:00:00,282.94
9/26/2022 16:00:00,276.01
9/23/2022 16:00:00,275.33
9/22/2022 16:00:00,288.59
9/21/2022 16:00:00,300.8
9/20/2022 16:00:00,308.73
9/19/2022 16:00:00,309.07
9/16/2022 16:00:00,303.35
9/15/2022 16:00:00,303.75
9/14/2022 16:00:00,302.61
9/13/2022 16:00:00,292.13
9/12/2022 16:00:00,304.42
9/9/2022 16:00:00,299.68
9/8/2022 16:00:00,289.26
9/7/2022 16:00:00,283.7
9/6/2022 16:00:00,274.42
9/2/2022 16:00:00,270.21
9/1/2022 16:00:00,277.16
8/31/2022 16:00:00,275.61
8/30/2022 16:00:00,277.7
8/29/2022 16:00:00,284.82
8/26/2022 16:00:00,288.09
8/25/2022 16:00:00,296.07
8/24/2022 16:00:00,297.1
8/23/2022 16:00:00,296.45
8/22/2022 16:00:00,289.91
8/19/2022 16:00:00,296.67
8/18/2022 16:00:00,302.87
8/17/2022 16:00:00,304
8/16/2022 16:00:00,306.56
8/15/2022 16:00:00,309.32
8/12/2022 16:00:00,300.03
8/11/2022 16:00:00,286.63
8/10/2022 16:00:00,294.36
8/9/2022 16:00:00,283.33
8/8/2022 16:00:00,290.42
8/5/2022 16:00:00,288.17
8/4/2022 16:00:00,308.63
8/3/2022 16:00:00,307.4
8/2/2022 16:00:00,300.59
8/1/2022 16:00:00,297.28
7/29/2022 16:00:00,297.15
7/28/2022 16:00:00,280.9
7/27/2022 16:00:00,274.82
7/26/2022 16:00:00,258.86
7/25/2022 16:00:00,268.43
7/22/2022 16:00:00,272.24
7/21/2022 16:00:00,271.71
7/20/2022 16:00:00,247.5
7/19/2022 16:00:00,245.53
7/18/2022 16:00:00,240.55
7/15/2022 16:00:00,240.07
7/14/2022 16:00:00,238.31
7/13/2022 16:00:00,237.04
7/12/2022 16:00:00,233.07
7/11/2022 16:00:00,234.34
7/8/2022 16:00:00,250.76
7/7/2022 16:00:00,244.54
7/6/2022 16:00:00,231.73
7/5/2022 16:00:00,233.07
7/1/2022 16:00:00,227.26
6/30/2022 16:00:00,224.47
6/29/2022 16:00:00,228.49
6/28/2022 16:00:00,232.66
6/27/2022 16:00:00,244.92
6/24/2022 16:00:00,245.71
6/23/2022 16:00:00,235.07
6/22/2022 16:00:00,236.09
6/21/2022 16:00:00,237.04
6/17/2022 16:00:00,216.76
6/16/2022 16:00:00,213.1
6/15/2022 16:00:00,233
6/14/2022 16:00:00,220.89
6/13/2022 16:00:00,215.74
6/10/2022 16:00:00,232.23
6/9/2022 16:00:00,239.71
6/8/2022 16:00:00,241.87
6/7/2022 16:00:00,238.89
6/6/2022 16:00:00,238.28
6/3/2022 16:00:00,234.52
6/2/2022 16:00:00,258.33
6/1/2022 16:00:00,246.79
5/31/2022 16:00:00,252.75
5/27/2022 16:00:00,253.21
5/26/2022 16:00:00,235.91
5/25/2022 16:00:00,219.6
5/24/2022 16:00:00,209.39
5/23/2022 16:00:00,224.97
5/20/2022 16:00:00,221.3
5/19/2022 16:00:00,236.47
5/18/2022 16:00:00,236.6
5/17/2022 16:00:00,253.87
5/16/2022 16:00:00,241.46
5/13/2022 16:00:00,256.53
5/12/2022 16:00:00,242.67
5/11/2022 16:00:00,244.67
5/10/2022 16:00:00,266.68
5/9/2022 16:00:00,262.37
5/6/2022 16:00:00,288.55
5/5/2022 16:00:00,291.09
5/4/2022 16:00:00,317.54
5/3/2022 16:00:00,303.08
5/2/2022 16:00:00,300.98
4/29/2022 16:00:00,290.25
4/28/2022 16:00:00,292.5
4/27/2022 16:00:00,293.84
4/26/2022 16:00:00,292.14
4/25/2022 16:00:00,332.67
4/22/2022 16:00:00,335.02
4/21/2022 16:00:00,336.26
4/20/2022 16:00:00,325.73
4/19/2022 16:00:00,342.72
4/18/2022 16:00:00,334.76
4/14/2022 16:00:00,328.33
4/13/2022 16:00:00,340.79
4/12/2022 16:00:00,328.98
4/11/2022 16:00:00,325.31
4/8/2022 16:00:00,341.83
4/7/2022 16:00:00,352.42
4/6/2022 16:00:00,348.59
4/5/2022 16:00:00,363.75
4/4/2022 16:00:00,381.82
4/1/2022 16:00:00,361.53
3/31/2022 16:00:00,359.2
3/30/2022 16:00:00,364.66
3/29/2022 16:00:00,366.52
3/28/2022 16:00:00,363.95
3/25/2022 16:00:00,336.88
3/24/2022 16:00:00,337.97
3/23/2022 16:00:00,333.04
3/22/2022 16:00:00,331.33
3/21/2022 16:00:00,307.05
3/18/2022 16:00:00,301.8
3/17/2022 16:00:00,290.53
3/16/2022 16:00:00,280.08
3/15/2022 16:00:00,267.3
3/14/2022 16:00:00,255.46
3/11/2022 16:00:00,265.12
3/10/2022 16:00:00,279.43
3/9/2022 16:00:00,286.32
3/8/2022 16:00:00,274.8
3/7/2022 16:00:00,268.19
3/4/2022 16:00:00,279.43
3/3/2022 16:00:00,279.76
3/2/2022 16:00:00,293.3
3/1/2022 16:00:00,288.12
2/28/2022 16:00:00,290.14
2/25/2022 16:00:00,269.96
2/24/2022 16:00:00,266.92
2/23/2022 16:00:00,254.68
2/22/2022 16:00:00,273.84
2/18/2022 16:00:00,285.66
2/17/2022 16:00:00,292.12
2/16/2022 16:00:00,307.8
2/15/2022 16:00:00,307.48
2/14/2022 16:00:00,291.92
2/11/2022 16:00:00,286.67
2/10/2022 16:00:00,301.52
2/9/2022 16:00:00,310.67
2/8/2022 16:00:00,307.33
2/7/2022 16:00:00,302.45
2/4/2022 16:00:00,307.77
2/3/2022 16:00:00,297.05
2/2/2022 16:00:00,301.89
2/1/2022 16:00:00,310.42
1/31/2022 16:00:00,312.24
1/28/2022 16:00:00,282.12
1/27/2022 16:00:00,276.37
1/26/2022 16:00:00,312.47
1/25/2022 16:00:00,306.13
1/24/2022 16:00:00,310
1/21/2022 16:00:00,314.63
1/20/2022 16:00:00,332.09
1/19/2022 16:00:00,331.88
1/18/2022 16:00:00,343.5
1/14/2022 16:00:00,349.87
1/13/2022 16:00:00,343.85
1/12/2022 16:00:00,368.74
1/11/2022 16:00:00,354.8
1/10/2022 16:00:00,352.71
1/7/2022 16:00:00,342.32
1/6/2022 16:00:00,354.9
1/5/2022 16:00:00,362.71
1/4/2022 16:00:00,383.2
1/3/2022 16:00:00,399.93
12/31/2021 16:00:00,352.26
12/30/2021 16:00:00,356.78
12/29/2021 16:00:00,362.06
12/28/2021 16:00:00,362.82
12/27/2021 16:00:00,364.65
12/23/2021 16:00:00,355.67
12/22/2021 16:00:00,336.29
12/21/2021 16:00:00,312.84
12/20/2021 16:00:00,299.98
12/17/2021 16:00:00,310.86
12/16/2021 16:00:00,308.97
12/15/2021 16:00:00,325.33
12/14/2021 16:00:00,319.5
12/13/2021 16:00:00,322.14
12/10/2021 16:00:00,339.01
12/9/2021 16:00:00,334.6
12/8/2021 16:00:00,356.32
12/7/2021 16:00:00,350.58
12/6/2021 16:00:00,336.34
12/3/2021 16:00:00,338.32
12/2/2021 16:00:00,361.53
12/1/2021 16:00:00,365
11/30/2021 16:00:00,381.59
11/29/2021 16:00:00,379
11/26/2021 13:00:00,360.64
11/24/2021 16:00:00,372
11/23/2021 16:00:00,369.68
11/22/2021 16:00:00,385.62
11/19/2021 16:00:00,379.02
11/18/2021 16:00:00,365.46
11/17/2021 16:00:00,363
11/16/2021 16:00:00,351.58
11/15/2021 16:00:00,337.8
11/12/2021 16:00:00,344.47
11/11/2021 16:00:00,354.5
11/10/2021 16:00:00,355.98
11/9/2021 16:00:00,341.17
11/8/2021 16:00:00,387.65
11/5/2021 16:00:00,407.36
11/4/2021 16:00:00,409.97
11/3/2021 16:00:00,404.62
11/2/2021 16:00:00,390.67
11/1/2021 16:00:00,402.86
10/29/2021 16:00:00,371.33
10/28/2021 16:00:00,359.01
10/27/2021 16:00:00,345.95
10/26/2021 16:00:00,339.48
10/25/2021 16:00:00,341.62
10/22/2021 16:00:00,303.23
10/21/2021 16:00:00,298
10/20/2021 16:00:00,288.6
10/19/2021 16:00:00,288.09
10/18/2021 16:00:00,290.04
10/15/2021 16:00:00,281.01
10/14/2021 16:00:00,272.77
10/13/2021 16:00:00,270.36
10/12/2021 16:00:00,268.57
10/11/2021 16:00:00,263.98
10/8/2021 16:00:00,261.83
10/7/2021 16:00:00,264.54
10/6/2021 16:00:00,260.92
10/5/2021 16:00:00,260.2
10/4/2021 16:00:00,260.51
10/1/2021 16:00:00,258.41
9/30/2021 16:00:00,258.49
9/29/2021 16:00:00,260.44
9/28/2021 16:00:00,259.19
9/27/2021 16:00:00,263.79
9/24/2021 16:00:00,258.13
9/23/2021 16:00:00,251.21
9/22/2021 16:00:00,250.65
9/21/2021 16:00:00,246.46
9/20/2021 16:00:00,243.39
9/17/2021 16:00:00,253.16
9/16/2021 16:00:00,252.33
9/15/2021 16:00:00,251.94
9/14/2021 16:00:00,248.16
9/13/2021 16:00:00,247.67
9/10/2021 16:00:00,245.42
9/9/2021 16:00:00,251.62
9/8/2021 16:00:00,251.29
9/7/2021 16:00:00,250.97
9/3/2021 16:00:00,244.52
9/2/2021 16:00:00,244.13
9/1/2021 16:00:00,244.7
8/31/2021 16:00:00,245.24
8/30/2021 16:00:00,243.64
8/27/2021 16:00:00,237.31
8/26/2021 16:00:00,233.72
8/25/2021 16:00:00,237.07
8/24/2021 16:00:00,236.16
8/23/2021 16:00:00,235.43
8/20/2021 16:00:00,226.75
8/19/2021 16:00:00,224.49
8/18/2021 16:00:00,229.66
8/17/2021 16:00:00,221.9
8/16/2021 16:00:00,228.72
8/13/2021 16:00:00,239.06
8/12/2021 16:00:00,240.75
8/11/2021 16:00:00,235.94
8/10/2021 16:00:00,236.66
