Date,Close
8/10/2023 16:00:00,177.97
8/9/2023 16:00:00,178.19
8/8/2023 16:00:00,179.8
8/7/2023 16:00:00,178.85
8/4/2023 16:00:00,181.99
8/3/2023 16:00:00,191.17
8/2/2023 16:00:00,192.58
8/1/2023 16:00:00,195.61
7/31/2023 16:00:00,196.45
7/28/2023 16:00:00,195.83
7/27/2023 16:00:00,193.22
7/26/2023 16:00:00,194.5
7/25/2023 16:00:00,193.62
7/24/2023 16:00:00,192.75
7/21/2023 16:00:00,191.94
7/20/2023 16:00:00,193.13
7/19/2023 16:00:00,195.1
7/18/2023 16:00:00,193.73
7/17/2023 16:00:00,193.99
7/14/2023 16:00:00,190.69
7/13/2023 16:00:00,190.54
7/12/2023 16:00:00,189.77
7/11/2023 16:00:00,188.08
7/10/2023 16:00:00,188.61
7/7/2023 16:00:00,190.68
7/6/2023 16:00:00,191.81
7/5/2023 16:00:00,191.33
7/3/2023 13:05:00,192.46
6/30/2023 16:00:00,193.97
6/29/2023 16:00:00,189.59
6/28/2023 16:00:00,189.25
6/27/2023 16:00:00,188.06
6/26/2023 16:00:00,185.27
6/23/2023 16:00:00,186.68
6/22/2023 16:00:00,187
6/21/2023 16:00:00,183.96
6/20/2023 16:00:00,185.01
6/16/2023 16:00:00,184.92
6/15/2023 16:00:00,186.01
6/14/2023 16:00:00,183.95
6/13/2023 16:00:00,183.31
6/12/2023 16:00:00,183.79
6/9/2023 16:00:00,180.96
6/8/2023 16:00:00,180.57
6/7/2023 16:00:00,177.82
6/6/2023 16:00:00,179.21
6/5/2023 16:00:00,179.58
6/2/2023 16:00:00,180.95
6/1/2023 16:00:00,180.09
5/31/2023 16:00:00,177.25
5/30/2023 16:00:00,177.3
5/26/2023 16:00:00,175.43
5/25/2023 16:00:00,172.99
5/24/2023 16:00:00,171.84
5/23/2023 16:00:00,171.56
5/22/2023 16:00:00,174.2
5/19/2023 16:00:00,175.16
5/18/2023 16:00:00,175.05
5/17/2023 16:00:00,172.69
5/16/2023 16:00:00,172.07
5/15/2023 16:00:00,172.07
5/12/2023 16:00:00,172.57
5/11/2023 16:00:00,173.75
5/10/2023 16:00:00,173.56
5/9/2023 16:00:00,171.77
5/8/2023 16:00:00,173.5
5/5/2023 16:00:00,173.57
5/4/2023 16:00:00,165.79
5/3/2023 16:00:00,167.45
5/2/2023 16:00:00,168.54
5/1/2023 16:00:00,169.59
4/28/2023 16:00:00,169.68
4/27/2023 16:00:00,168.41
4/26/2023 16:00:00,163.76
4/25/2023 16:00:00,163.77
4/24/2023 16:00:00,165.33
4/21/2023 16:00:00,165.02
4/20/2023 16:00:00,166.65
4/19/2023 16:00:00,167.63
4/18/2023 16:00:00,166.47
4/17/2023 16:00:00,165.23
4/14/2023 16:00:00,165.21
4/13/2023 16:00:00,165.56
4/12/2023 16:00:00,160.1
4/11/2023 16:00:00,160.8
4/10/2023 16:00:00,162.03
4/6/2023 16:00:00,164.66
4/5/2023 16:00:00,163.76
4/4/2023 16:00:00,165.63
4/3/2023 16:00:00,166.17
3/31/2023 16:00:00,164.9
3/30/2023 16:00:00,162.36
3/29/2023 16:00:00,160.77
3/28/2023 16:00:00,157.65
3/27/2023 16:00:00,158.28
3/24/2023 16:00:00,160.25
3/23/2023 16:00:00,158.93
3/22/2023 16:00:00,157.83
3/21/2023 16:00:00,159.28
3/20/2023 16:00:00,157.4
3/17/2023 16:00:00,155
3/16/2023 16:00:00,155.85
3/15/2023 16:00:00,152.99
3/14/2023 16:00:00,152.59
3/13/2023 16:00:00,150.47
3/10/2023 16:00:00,148.5
3/9/2023 16:00:00,150.59
3/8/2023 16:00:00,152.87
3/7/2023 16:00:00,151.6
3/6/2023 16:00:00,153.83
3/3/2023 16:00:00,151.03
3/2/2023 16:00:00,145.91
3/1/2023 16:00:00,145.31
2/28/2023 16:00:00,147.41
2/27/2023 16:00:00,147.92
2/24/2023 16:00:00,146.71
2/23/2023 16:00:00,149.4
2/22/2023 16:00:00,148.91
2/21/2023 16:00:00,148.48
2/17/2023 16:00:00,152.55
2/16/2023 16:00:00,153.71
2/15/2023 16:00:00,155.33
2/14/2023 16:00:00,153.2
2/13/2023 16:00:00,153.85
2/10/2023 16:00:00,151.01
2/9/2023 16:00:00,150.87
2/8/2023 16:00:00,151.92
2/7/2023 16:00:00,154.65
2/6/2023 16:00:00,151.73
2/3/2023 16:00:00,154.5
2/2/2023 16:00:00,150.82
2/1/2023 16:00:00,145.43
1/31/2023 16:00:00,144.29
1/30/2023 16:00:00,143
1/27/2023 16:00:00,145.93
1/26/2023 16:00:00,143.96
1/25/2023 16:00:00,141.86
1/24/2023 16:00:00,142.53
1/23/2023 16:00:00,141.11
1/20/2023 16:00:00,137.87
1/19/2023 16:00:00,135.27
1/18/2023 16:00:00,135.21
1/17/2023 16:00:00,135.94
1/13/2023 16:00:00,134.76
1/12/2023 16:00:00,133.41
1/11/2023 16:00:00,133.49
1/10/2023 16:00:00,130.73
1/9/2023 16:00:00,130.15
1/6/2023 16:00:00,129.62
1/5/2023 16:00:00,125.02
1/4/2023 16:00:00,126.36
1/3/2023 16:00:00,125.07
12/30/2022 16:00:00,129.93
12/29/2022 16:00:00,129.61
12/28/2022 16:00:00,126.04
12/27/2022 16:00:00,130.03
12/23/2022 16:00:00,131.86
12/22/2022 16:00:00,132.23
12/21/2022 16:00:00,135.45
12/20/2022 16:00:00,132.3
12/19/2022 16:00:00,132.37
12/16/2022 16:00:00,134.51
12/15/2022 16:00:00,136.5
12/14/2022 16:00:00,143.21
12/13/2022 16:00:00,145.47
12/12/2022 16:00:00,144.49
12/9/2022 16:00:00,142.16
12/8/2022 16:00:00,142.65
12/7/2022 16:00:00,140.94
12/6/2022 16:00:00,142.91
12/5/2022 16:00:00,146.63
12/2/2022 16:00:00,147.81
12/1/2022 16:00:00,148.31
11/30/2022 16:00:00,148.03
11/29/2022 16:00:00,141.17
11/28/2022 16:00:00,144.22
11/25/2022 13:05:00,148.11
11/23/2022 16:00:00,151.07
11/22/2022 16:00:00,150.18
11/21/2022 16:00:00,148.01
11/18/2022 16:00:00,151.29
11/17/2022 16:00:00,150.72
11/16/2022 16:00:00,148.79
11/15/2022 16:00:00,150.04
11/14/2022 16:00:00,148.28
11/11/2022 16:00:00,149.7
11/10/2022 16:00:00,146.87
11/9/2022 16:00:00,134.87
11/8/2022 16:00:00,139.5
11/7/2022 16:00:00,138.92
11/4/2022 16:00:00,138.38
11/3/2022 16:00:00,138.88
11/2/2022 16:00:00,145.03
11/1/2022 16:00:00,150.65
10/31/2022 16:00:00,153.34
10/28/2022 16:00:00,155.74
10/27/2022 16:00:00,144.8
10/26/2022 16:00:00,149.35
10/25/2022 16:00:00,152.34
10/24/2022 16:00:00,149.45
10/21/2022 16:00:00,147.27
10/20/2022 16:00:00,143.39
10/19/2022 16:00:00,143.86
10/18/2022 16:00:00,143.75
10/17/2022 16:00:00,142.41
10/14/2022 16:00:00,138.38
10/13/2022 16:00:00,142.99
10/12/2022 16:00:00,138.34
10/11/2022 16:00:00,138.98
10/10/2022 16:00:00,140.42
10/7/2022 16:00:00,140.09
10/6/2022 16:00:00,145.43
10/5/2022 16:00:00,146.4
10/4/2022 16:00:00,146.1
10/3/2022 16:00:00,142.45
9/30/2022 16:00:00,138.2
9/29/2022 16:00:00,142.48
9/28/2022 16:00:00,149.84
9/27/2022 16:00:00,151.76
9/26/2022 16:00:00,150.77
9/23/2022 16:00:00,150.43
9/22/2022 16:00:00,152.74
9/21/2022 16:00:00,153.72
9/20/2022 16:00:00,156.9
9/19/2022 16:00:00,154.48
9/16/2022 16:00:00,150.7
9/15/2022 16:00:00,152.37
9/14/2022 16:00:00,155.31
9/13/2022 16:00:00,153.84
9/12/2022 16:00:00,163.43
9/9/2022 16:00:00,157.37
9/8/2022 16:00:00,154.46
9/7/2022 16:00:00,155.96
9/6/2022 16:00:00,154.53
9/2/2022 16:00:00,155.81
9/1/2022 16:00:00,157.96
8/31/2022 16:00:00,157.22
8/30/2022 16:00:00,158.91
8/29/2022 16:00:00,161.38
8/26/2022 16:00:00,163.62
8/25/2022 16:00:00,170.03
8/24/2022 16:00:00,167.53
8/23/2022 16:00:00,167.23
8/22/2022 16:00:00,167.57
8/19/2022 16:00:00,171.52
8/18/2022 16:00:00,174.15
8/17/2022 16:00:00,174.55
8/16/2022 16:00:00,173.03
8/15/2022 16:00:00,173.19
8/12/2022 16:00:00,172.1
8/11/2022 16:00:00,168.49
8/10/2022 16:00:00,169.24
8/9/2022 16:00:00,164.92
8/8/2022 16:00:00,164.87
8/5/2022 16:00:00,165.35
8/4/2022 16:00:00,165.81
8/3/2022 16:00:00,166.13
8/2/2022 16:00:00,160.01
8/1/2022 16:00:00,161.51
7/29/2022 16:00:00,162.51
7/28/2022 16:00:00,157.35
7/27/2022 16:00:00,156.79
7/26/2022 16:00:00,151.6
7/25/2022 16:00:00,152.95
7/22/2022 16:00:00,154.09
7/21/2022 16:00:00,155.35
7/20/2022 16:00:00,153.04
7/19/2022 16:00:00,151
7/18/2022 16:00:00,147.07
7/15/2022 16:00:00,150.17
7/14/2022 16:00:00,148.47
7/13/2022 16:00:00,145.49
7/12/2022 16:00:00,145.86
7/11/2022 16:00:00,144.87
7/8/2022 16:00:00,147.04
7/7/2022 16:00:00,146.35
7/6/2022 16:00:00,142.92
7/5/2022 16:00:00,141.56
7/1/2022 16:00:00,138.93
6/30/2022 16:00:00,136.72
6/29/2022 16:00:00,139.23
6/28/2022 16:00:00,137.44
6/27/2022 16:00:00,141.66
6/24/2022 16:00:00,141.66
6/23/2022 16:00:00,138.27
6/22/2022 16:00:00,135.35
6/21/2022 16:00:00,135.87
6/17/2022 16:00:00,131.56
6/16/2022 16:00:00,130.06
6/15/2022 16:00:00,135.43
6/14/2022 16:00:00,132.76
6/13/2022 16:00:00,131.88
6/10/2022 16:00:00,137.13
6/9/2022 16:00:00,142.64
6/8/2022 16:00:00,147.96
6/7/2022 16:00:00,148.71
6/6/2022 16:00:00,146.14
6/3/2022 16:00:00,145.38
6/2/2022 16:00:00,151.21
6/1/2022 16:00:00,148.71
5/31/2022 16:00:00,148.84
5/27/2022 16:00:00,149.64
5/26/2022 16:00:00,143.78
5/25/2022 16:00:00,140.52
5/24/2022 16:00:00,140.36
5/23/2022 16:00:00,143.11
5/20/2022 16:00:00,137.59
5/19/2022 16:00:00,137.35
5/18/2022 16:00:00,140.82
5/17/2022 16:00:00,149.24
5/16/2022 16:00:00,145.54
5/13/2022 16:00:00,147.11
5/12/2022 16:00:00,142.56
5/11/2022 16:00:00,146.5
5/10/2022 16:00:00,154.51
5/9/2022 16:00:00,152.06
5/6/2022 16:00:00,157.28
5/5/2022 16:00:00,156.77
5/4/2022 16:00:00,166.02
5/3/2022 16:00:00,159.48
5/2/2022 16:00:00,157.96
4/29/2022 16:00:00,157.65
4/28/2022 16:00:00,163.64
4/27/2022 16:00:00,156.57
4/26/2022 16:00:00,156.8
4/25/2022 16:00:00,162.88
4/22/2022 16:00:00,161.79
4/21/2022 16:00:00,166.42
4/20/2022 16:00:00,167.23
4/19/2022 16:00:00,167.4
4/18/2022 16:00:00,165.07
4/14/2022 16:00:00,165.29
4/13/2022 16:00:00,170.4
4/12/2022 16:00:00,167.66
4/11/2022 16:00:00,165.75
4/8/2022 16:00:00,170.09
4/7/2022 16:00:00,172.14
4/6/2022 16:00:00,171.83
4/5/2022 16:00:00,175.06
4/4/2022 16:00:00,178.44
4/1/2022 16:00:00,174.31
3/31/2022 16:00:00,174.61
3/30/2022 16:00:00,177.77
3/29/2022 16:00:00,178.96
3/28/2022 16:00:00,175.6
3/25/2022 16:00:00,174.72
3/24/2022 16:00:00,174.07
3/23/2022 16:00:00,170.21
3/22/2022 16:00:00,168.82
3/21/2022 16:00:00,165.38
3/18/2022 16:00:00,163.98
3/17/2022 16:00:00,160.62
3/16/2022 16:00:00,159.59
3/15/2022 16:00:00,155.09
3/14/2022 16:00:00,150.62
3/11/2022 16:00:00,154.73
3/10/2022 16:00:00,158.52
3/9/2022 16:00:00,162.95
3/8/2022 16:00:00,157.44
3/7/2022 16:00:00,159.3
3/4/2022 16:00:00,163.17
3/3/2022 16:00:00,166.23
3/2/2022 16:00:00,166.56
3/1/2022 16:00:00,163.2
2/28/2022 16:00:00,165.12
2/25/2022 16:00:00,164.85
2/24/2022 16:00:00,162.74
2/23/2022 16:00:00,160.07
2/22/2022 16:00:00,164.32
2/18/2022 16:00:00,167.3
2/17/2022 16:00:00,168.88
2/16/2022 16:00:00,172.55
2/15/2022 16:00:00,172.79
2/14/2022 16:00:00,168.88
2/11/2022 16:00:00,168.64
2/10/2022 16:00:00,172.12
2/9/2022 16:00:00,176.28
2/8/2022 16:00:00,174.83
2/7/2022 16:00:00,171.66
2/4/2022 16:00:00,172.39
2/3/2022 16:00:00,172.9
2/2/2022 16:00:00,175.84
2/1/2022 16:00:00,174.61
1/31/2022 16:00:00,174.78
1/28/2022 16:00:00,170.33
1/27/2022 16:00:00,159.22
1/26/2022 16:00:00,159.69
1/25/2022 16:00:00,159.78
1/24/2022 16:00:00,161.62
1/21/2022 16:00:00,162.41
1/20/2022 16:00:00,164.51
1/19/2022 16:00:00,166.23
1/18/2022 16:00:00,169.8
1/14/2022 16:00:00,173.07
1/13/2022 16:00:00,172.19
1/12/2022 16:00:00,175.53
1/11/2022 16:00:00,175.08
1/10/2022 16:00:00,172.19
1/7/2022 16:00:00,172.17
1/6/2022 16:00:00,172
1/5/2022 16:00:00,174.92
1/4/2022 16:00:00,179.7
1/3/2022 16:00:00,182.01
12/31/2021 16:00:00,177.57
12/30/2021 16:00:00,178.2
12/29/2021 16:00:00,179.38
12/28/2021 16:00:00,179.29
12/27/2021 16:00:00,180.33
12/23/2021 16:00:00,176.28
12/22/2021 16:00:00,175.64
12/21/2021 16:00:00,172.99
12/20/2021 16:00:00,169.75
12/17/2021 16:00:00,171.14
12/16/2021 16:00:00,172.26
12/15/2021 16:00:00,179.3
12/14/2021 16:00:00,174.33
12/13/2021 16:00:00,175.74
12/10/2021 16:00:00,179.45
12/9/2021 16:00:00,174.56
12/8/2021 16:00:00,175.08
12/7/2021 16:00:00,171.18
12/6/2021 16:00:00,165.32
12/3/2021 16:00:00,161.84
12/2/2021 16:00:00,163.76
12/1/2021 16:00:00,164.77
11/30/2021 16:00:00,165.3
11/29/2021 16:00:00,160.24
11/26/2021 13:00:00,156.81
11/24/2021 16:00:00,161.94
11/23/2021 16:00:00,161.41
11/22/2021 16:00:00,161.02
11/19/2021 16:00:00,160.55
11/18/2021 16:00:00,157.87
11/17/2021 16:00:00,153.49
11/16/2021 16:00:00,151
11/15/2021 16:00:00,150
11/12/2021 16:00:00,149.99
11/11/2021 16:00:00,147.87
11/10/2021 16:00:00,147.92
11/9/2021 16:00:00,150.81
11/8/2021 16:00:00,150.44
11/5/2021 16:00:00,151.28
11/4/2021 16:00:00,150.96
11/3/2021 16:00:00,151.49
11/2/2021 16:00:00,150.02
11/1/2021 16:00:00,148.96
10/29/2021 16:00:00,149.8
10/28/2021 16:00:00,152.57
10/27/2021 16:00:00,148.85
10/26/2021 16:00:00,149.32
10/25/2021 16:00:00,148.64
10/22/2021 16:00:00,148.69
10/21/2021 16:00:00,149.48
10/20/2021 16:00:00,149.26
10/19/2021 16:00:00,148.76
10/18/2021 16:00:00,146.55
10/15/2021 16:00:00,144.84
10/14/2021 16:00:00,143.76
10/13/2021 16:00:00,140.91
10/12/2021 16:00:00,141.51
10/11/2021 16:00:00,142.81
10/8/2021 16:00:00,142.9
10/7/2021 16:00:00,143.29
10/6/2021 16:00:00,142
10/5/2021 16:00:00,141.11
10/4/2021 16:00:00,139.14
10/1/2021 16:00:00,142.65
9/30/2021 16:00:00,141.5
9/29/2021 16:00:00,142.83
9/28/2021 16:00:00,141.91
9/27/2021 16:00:00,145.37
9/24/2021 16:00:00,146.92
9/23/2021 16:00:00,146.83
9/22/2021 16:00:00,145.85
9/21/2021 16:00:00,143.43
9/20/2021 16:00:00,142.94
9/17/2021 16:00:00,146.06
9/16/2021 16:00:00,148.79
9/15/2021 16:00:00,149.03
9/14/2021 16:00:00,148.12
9/13/2021 16:00:00,149.55
9/10/2021 16:00:00,148.97
9/9/2021 16:00:00,154.07
9/8/2021 16:00:00,155.11
9/7/2021 16:00:00,156.69
9/3/2021 16:00:00,154.3
9/2/2021 16:00:00,153.65
9/1/2021 16:00:00,152.51
8/31/2021 16:00:00,151.83
8/30/2021 16:00:00,153.12
8/27/2021 16:00:00,148.6
8/26/2021 16:00:00,147.54
8/25/2021 16:00:00,148.36
8/24/2021 16:00:00,149.62
8/23/2021 16:00:00,149.71
8/20/2021 16:00:00,148.19
8/19/2021 16:00:00,146.7
8/18/2021 16:00:00,146.36
8/17/2021 16:00:00,150.19
8/16/2021 16:00:00,151.12
8/13/2021 16:00:00,149.1
8/12/2021 16:00:00,148.89
8/11/2021 16:00:00,145.86
8/10/2021 16:00:00,145.6
8/9/2021 16:00:00,146.09
